Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
73.0,73.0,12.0,13,2014-11-27,DET,CHI,*,34,45,75.6,390,2,0,8.7,9.56,116.0,2,7,0,0,0,,1,21.6,2014,Mathew Stafford
74.0,74.0,13.0,14,2014-12-07,DET,TB,*,26,34,76.5,311,3,0,9.1,10.91,133.3,4,17,3,-2,0,-0.7,1,22.24,2014,Mathew Stafford
75.0,75.0,14.0,15,2014-12-14,DET,MIN,*,17,28,60.7,153,1,0,5.5,6.18,87.4,0,0,1,2,0,2.0,0,10.32,2014,Mathew Stafford
76.0,76.0,15.0,16,2014-12-21,DET,CHI,*,22,39,56.4,243,0,2,6.2,3.92,53.7,4,14,4,2,0,0.5,0,5.92,2014,Mathew Stafford
77.0,77.0,16.0,17,2014-12-28,DET,GB,*,20,41,48.8,217,3,0,5.3,6.76,89.2,2,15,4,29,0,7.3,1,21.58,2014,Mathew Stafford
78.0,78.0,1.0,1,2015-09-13,DET,SDG,*,19,30,63.3,246,2,2,8.2,6.53,83.5,1,13,1,-1,0,-1.0,0,13.739999999999998,2015,Mathew Stafford
79.0,79.0,2.0,2,2015-09-20,DET,MIN,*,32,53,60.4,286,2,1,5.4,5.3,79.6,1,1,4,20,0,5.0,0,19.439999999999998,2015,Mathew Stafford
80.0,80.0,3.0,3,2015-09-27,DET,DEN,*,31,45,68.9,282,1,2,6.3,4.71,74.5,4,20,1,-1,0,-1.0,1,9.18,2015,Mathew Stafford
81.0,81.0,4.0,4,2015-10-05,DET,SEA,*,24,35,68.6,203,0,0,5.8,5.8,83.4,0,0,0,0,0,,0,8.12,2015,Mathew Stafford
82.0,82.0,5.0,5,2015-10-11,DET,ARI,*,20,32,62.5,188,1,3,5.9,2.28,50.0,1,0,1,2,0,2.0,0,5.719999999999999,2015,Mathew Stafford
83.0,83.0,6.0,6,2015-10-18,DET,CHI,*,27,42,64.3,405,4,1,9.6,10.48,117.7,2,14,6,37,0,6.2,0,33.900000000000006,2015,Mathew Stafford
84.0,84.0,7.0,7,2015-10-25,DET,MIN,*,18,26,69.2,256,2,0,9.8,11.38,126.4,7,59,1,5,0,5.0,0,18.740000000000002,2015,Mathew Stafford
85.0,85.0,8.0,8,2015-11-01,DET,KC,*,22,36,61.1,217,1,2,6.0,4.08,64.2,6,32,1,5,0,5.0,0,9.18,2015,Mathew Stafford
86.0,86.0,9.0,10,2015-11-15,DET,GB,*,24,38,63.2,242,2,1,6.4,6.24,87.8,0,0,2,1,0,0.5,1,13.780000000000001,2015,Mathew Stafford
87.0,87.0,10.0,11,2015-11-22,DET,LV,*,22,35,62.9,282,0,0,8.1,8.06,88.0,4,16,6,31,1,5.2,0,20.38,2015,Mathew Stafford
88.0,88.0,11.0,12,2015-11-26,DET,PHI,*,27,38,71.1,337,5,0,8.9,11.5,137.8,2,15,2,13,0,6.5,0,34.78,2015,Mathew Stafford
89.0,89.0,12.0,13,2015-12-03,DET,GB,*,23,35,65.7,220,2,0,6.3,7.43,102.1,3,15,2,22,0,11.0,1,17.0,2015,Mathew Stafford
90.0,90.0,13.0,14,2015-12-13,DET,STL,*,30,46,65.2,245,2,1,5.3,5.22,84.1,4,25,2,5,0,2.5,1,14.3,2015,Mathew Stafford
91.0,91.0,14.0,15,2015-12-21,DET,NO,*,22,25,88.0,254,3,0,10.2,12.56,148.6,3,8,4,-1,0,-0.3,0,22.06,2015,Mathew Stafford
92.0,92.0,15.0,16,2015-12-27,DET,SF,*,29,37,78.4,301,2,0,8.1,9.22,118.6,2,17,5,11,0,2.2,0,21.14,2015,Mathew Stafford
93.0,93.0,16.0,17,2016-01-03,DET,CHI,*,28,39,71.8,298,3,0,7.6,9.18,119.4,4,16,6,10,0,1.7,0,24.92,2016,Mathew Stafford
94.0,94.0,1.0,1,2016-09-11,DET,IND,*,31,39,79.5,340,3,0,8.7,10.26,128.6,1,8,2,5,0,2.5,0,26.1,2016,Mathew Stafford
95.0,95.0,2.0,2,2016-09-18,DET,TEN,*,22,40,55.0,260,1,1,6.5,5.88,72.9,4,22,2,31,0,15.5,0,15.5,2016,Mathew Stafford
96.0,96.0,3.0,3,2016-09-25,DET,GB,*,28,41,68.3,385,3,1,9.4,9.76,112.3,3,17,2,11,0,5.5,0,26.5,2016,Mathew Stafford
97.0,97.0,4.0,4,2016-10-02,DET,CHI,*,23,36,63.9,213,0,2,5.9,3.42,56.8,2,16,2,17,0,8.5,0,6.219999999999999,2016,Mathew Stafford
98.0,98.0,5.0,5,2016-10-09,DET,PHI,*,19,25,76.0,180,3,0,7.2,9.6,135.0,4,16,6,16,0,2.7,1,18.8,2016,Mathew Stafford
99.0,99.0,6.0,6,2016-10-16,DET,LAR,*,23,31,74.2,270,4,0,8.7,11.29,139.8,1,5,5,14,0,2.8,0,28.2,2016,Mathew Stafford
100.0,100.0,7.0,7,2016-10-23,DET,WAS,*,18,29,62.1,266,1,0,9.2,9.86,103.5,3,16,2,32,0,16.0,1,15.84,2016,Mathew Stafford
101.0,101.0,8.0,8,2016-10-30,DET,HOU,*,27,41,65.9,240,1,0,5.9,6.34,89.5,1,9,0,0,0,,0,13.6,2016,Mathew Stafford
102.0,102.0,9.0,9,2016-11-06,DET,MIN,*,23,36,63.9,219,2,1,6.1,5.94,87.6,1,5,0,0,0,,0,14.759999999999998,2016,Mathew Stafford
103.0,103.0,10.0,11,2016-11-20,DET,JAX,*,24,33,72.7,278,0,0,8.4,8.42,97.8,3,15,2,0,0,0.0,0,11.12,2016,Mathew Stafford
104.0,104.0,11.0,12,2016-11-24,DET,MIN,*,23,40,57.5,232,1,0,5.8,6.3,82.5,2,18,4,30,0,7.5,0,16.28,2016,Mathew Stafford
105.0,105.0,12.0,13,2016-12-04,DET,NO,*,30,42,71.4,341,2,0,8.1,9.07,111.3,2,4,3,22,0,7.3,0,23.84,2016,Mathew Stafford
106.0,106.0,13.0,14,2016-12-11,DET,CHI,*,21,35,60.0,223,1,2,6.4,4.37,64.3,3,14,4,15,1,3.8,0,16.42,2016,Mathew Stafford
107.0,107.0,14.0,15,2016-12-18,DET,NYG,*,24,39,61.5,273,0,1,7.0,5.85,71.8,1,5,2,13,0,6.5,0,10.22,2016,Mathew Stafford
108.0,108.0,15.0,16,2016-12-26,DET,DAL,*,26,46,56.5,260,0,1,5.7,4.67,63.7,4,31,1,1,1,1.0,1,12.5,2016,Mathew Stafford
109.0,109.0,16.0,17,2017-01-01,DET,GB,*,26,41,63.4,347,2,1,8.5,8.34,96.3,2,15,0,0,0,,0,19.880000000000003,2017,Mathew Stafford
110.0,110.0,1.0,1,2017-09-10,DET,ARI,*,29,41,70.7,292,4,1,7.1,7.98,113.1,1,7,2,14,0,7.0,1,25.08,2017,Mathew Stafford
111.0,111.0,2.0,2,2017-09-18,DET,NYG,*,15,21,71.4,122,2,0,5.8,7.71,117.6,3,3,3,23,0,7.7,1,13.18,2017,Mathew Stafford
112.0,112.0,3.0,3,2017-09-24,DET,ATL,*,25,45,55.6,264,1,0,5.9,6.31,80.2,2,11,2,19,0,9.5,0,16.46,2017,Mathew Stafford
113.0,113.0,4.0,4,2017-10-01,DET,MIN,*,19,31,61.3,209,0,0,6.7,6.74,81.2,6,55,3,-3,0,-1.0,1,6.059999999999999,2017,Mathew Stafford
114.0,114.0,5.0,5,2017-10-08,DET,CAR,*,23,35,65.7,229,2,0,6.5,7.69,103.2,6,37,0,0,0,,2,13.16,2017,Mathew Stafford
115.0,115.0,6.0,6,2017-10-15,DET,NO,*,25,52,48.1,312,3,3,6.0,4.56,62.3,5,31,2,4,0,2.0,2,14.879999999999999,2017,Mathew Stafford
116.0,116.0,7.0,8,2017-10-29,DET,PIT,*,27,45,60.0,423,0,0,9.4,9.4,91.2,2,12,1,11,0,11.0,0,18.020000000000003,2017,Mathew Stafford
117.0,117.0,8.0,9,2017-11-06,DET,GB,*,26,33,78.8,361,2,0,10.9,12.15,132.4,1,8,1,0,0,0.0,0,22.439999999999998,2017,Mathew Stafford
118.0,118.0,9.0,10,2017-11-12,DET,CLE,*,17,26,65.4,249,3,1,9.6,10.15,118.9,4,8,4,17,0,4.3,0,21.66,2017,Mathew Stafford
119.0,119.0,10.0,11,2017-11-19,DET,CHI,*,21,31,67.7,299,2,0,9.6,10.94,120.2,3,12,3,3,0,1.0,1,18.26,2017,Mathew Stafford
